squareMeters;numberOfRooms;hasYard;hasPool;floors;cityCode;cityPartRange;numPrevOwners;made;isNewBuilt;hasStormProtector;basement;attic;garage;hasStorageRoom;hasGuestRoom;price;category
31505;13;0;1;6;50880;9;5;1991;0;1;729;5519;534;1;0;31533291;0
4280;98;1;1;41;58746;2;4;2018;0;1;6036;5694;117;1;9;4373898;0
25394;71;0;1;83;81035;2;7;2019;1;0;7256;6823;570;1;10;25435319;0
8353;53;0;1;88;26753;3;8;2021;1;0;3371;1804;561;1;3;8470231;0
55871;52;0;0;91;23098;1;8;2000;1;1;678;6507;851;1;9;5588933;0
81440;29;1;0;50;53000;8;10;2011;1;0;530;7022;715;1;0;81508301;0
32037;74;1;0;15;12406;1;6;2013;0;1;1969;240;970;1;7;32069433;0
80426;15;1;1;99;24;8;5;2003;0;0;1905;9643;137;0;6;80535523;0
90339;74;0;0;3;64736;10;8;2007;0;0;4282;3627;552;0;5;90348527;0
86848;93;1;0;56;76229;5;5;1992;1;1;9493;8925;224;1;1;86912902;0
97435;90;1;0;67;62817;2;3;1990;0;0;2229;9850;197;1;8;9752191;0
28760;63;1;0;3;88425;7;5;2013;0;1;8705;7836;681;1;7;28786263;0
18209;51;1;0;60;55396;2;1;2017;1;1;6216;6588;315;1;10;18299177;0
628;70;1;0;75;65323;8;6;2020;0;0;7428;2642;150;0;2;68498;0
85637;43;0;0;19;11785;9;9;2008;0;0;7098;678;946;0;3;85659468;0
70630;24;1;1;99;69241;10;7;2012;0;0;2449;2510;278;1;1;70737022;0
32282;48;0;0;97;72866;4;6;2003;1;1;672;2704;532;1;3;32347233;0
96877;77;1;0;94;77155;2;1;1992;0;0;9944;5824;481;1;2;96926572;0
71673;98;0;1;28;15094;9;5;2012;1;1;608;9691;275;1;10;71723972;0
48130;20;1;0;9;94092;6;9;1995;0;1;5002;8403;187;0;9;48157655;0
86247;92;0;0;70;88098;3;10;2021;0;1;9631;6981;560;1;3;86300821;0
56361;40;1;0;22;81491;4;1;1995;0;0;110;3864;229;1;3;56396995;0
50336;11;1;1;97;10616;3;10;1996;1;0;5190;9575;451;0;2;50417746;1
69440;73;1;0;80;18003;6;7;2005;1;1;588;1062;974;0;3;69515455;0
58882;25;1;0;60;32960;2;10;2008;0;0;1708;387;313;1;5;58944278;0
33131;42;1;1;95;415;4;8;2000;1;1;6469;3527;758;1;3;3320746;1
12463;2;0;0;51;19811;2;6;1990;1;1;9892;4415;951;0;3;1247764;0
3166;87;1;1;73;21566;1;2;2009;0;1;2737;9233;820;1;5;3270229;0
19084;54;1;1;96;57116;1;3;2002;1;1;5774;7169;954;1;6;19174232;1
22348;78;0;0;34;17454;10;9;2013;0;1;5562;2493;327;0;2;22389993;0
65050;3;0;1;54;59668;6;4;2003;0;1;5764;2640;330;0;4;65087893;0
29721;94;0;1;76;87271;5;3;2001;0;0;5160;5030;136;1;6;29811601;0
50793;51;0;1;21;57949;4;9;2015;0;0;4263;8736;860;1;10;50829505;0
68186;84;1;1;99;51178;10;4;1993;0;0;9946;2378;229;0;8;68351383;0
11253;32;0;1;2;42949;8;3;2017;0;0;8762;5573;787;1;0;11293527;0
41987;94;0;1;26;13554;6;1;2015;1;0;6361;935;283;0;6;42039075;0
12425;17;0;0;85;9509;3;5;2013;1;0;6387;8467;652;1;5;12488313;0
55434;55;1;0;97;98846;7;9;2015;1;0;9485;3863;774;0;9;55477395;0
52353;13;1;0;81;70024;8;6;2021;1;0;4645;6667;705;1;0;52469461;0
93918;70;1;1;80;67961;2;2;2019;1;0;383;7585;525;1;4;94046419;1
64312;22;1;1;89;21240;7;10;2012;0;0;9550;3567;268;1;2;64385122;0
36558;40;0;1;24;31204;3;4;2004;0;1;3190;4409;337;0;4;36596404;0
68575;56;1;0;26;16160;5;8;2014;1;0;6193;3809;811;0;7;68641634;0
67665;100;1;1;61;78493;1;9;2004;1;1;2212;420;825;0;10;67739574;1
24415;18;1;1;79;79354;6;6;2002;0;1;7712;8172;153;0;3;24528662;0
65222;63;1;1;98;34483;5;3;2021;0;1;476;7378;637;1;7;65323841;0
46276;33;0;1;67;23557;9;5;2004;1;0;9148;4860;736;0;10;46320704;0
71398;36;0;1;83;7116;5;4;1992;0;1;6475;5973;138;1;6;71435942;0
64894;8;1;0;28;18098;7;1;2002;0;1;8207;9981;218;0;0;64953452;0
50556;43;1;0;34;10459;4;1;2021;1;0;4398;9748;666;0;6;50613271;0
9776;15;0;1;74;41623;1;4;2002;0;0;2334;3108;503;0;7;9841382;0
96347;68;0;1;55;87676;1;6;2018;1;1;9802;3929;682;1;9;96377018;0
78357;13;1;0;98;15798;6;4;2016;1;0;2629;9034;842;1;5;78396536;0
2744;62;1;1;4;67276;9;9;1998;0;0;1359;9623;475;1;9;2787988;0
90703;80;1;1;88;57686;7;3;2014;1;1;7611;5407;183;1;10;90826644;1
57415;21;1;1;43;87484;4;3;2020;1;1;7766;2974;260;1;0;5752367;1
85486;33;0;1;46;78442;1;7;1993;0;0;4228;1406;388;0;2;85533083;0
90981;76;1;1;89;82475;10;4;2013;0;1;3249;515;429;1;6;91076573;0
12989;47;0;0;95;84007;10;4;2017;1;0;4646;5025;642;0;10;13066417;0
89561;54;1;1;92;87853;8;1;1993;0;0;1171;1845;982;0;4;89682393;0
28828;63;1;1;11;27902;2;8;1998;1;0;852;4236;507;1;1;28931528;1
50956;33;0;0;25;84479;5;9;2008;0;1;3939;7465;370;0;1;50966758;0
13082;24;1;0;48;65999;2;7;2005;0;1;6406;5906;892;1;3;13165145;0
30645;87;0;1;28;65853;7;9;2011;0;1;7360;8340;674;0;7;30685691;0
87669;30;1;1;23;92149;8;3;2000;0;0;5640;1935;520;1;8;8777427;0
3577;50;1;1;94;57999;10;10;1993;1;1;1661;3944;536;0;10;3669573;1
92943;43;1;0;9;53873;1;6;1994;0;1;990;6301;967;0;8;93003614;0
34721;80;0;0;55;47564;1;3;2012;1;0;8493;9639;434;1;1;34740912;0
34764;16;0;1;80;39261;1;2;2020;1;1;7869;9091;972;0;6;3484320;0
51329;27;0;0;63;37986;9;4;1990;1;1;7702;5317;745;0;7;5137918;0
77198;68;0;1;76;53958;2;3;2020;0;0;5289;6596;844;1;3;7728649;0
59560;21;0;0;69;31501;4;10;1999;1;1;3889;5046;843;1;0;59601809;0
28561;85;0;1;11;71233;10;6;1999;0;1;9667;9533;381;1;7;28625219;0
24323;65;1;1;46;49113;2;10;1995;0;1;5226;5244;682;0;4;24392315;0
74383;58;0;0;14;20734;7;5;1992;1;1;6646;9713;984;0;6;74399352;0
93734;17;1;1;62;29088;5;4;1999;0;1;2504;3891;325;0;2;93851469;0
30342;26;0;0;91;29644;5;10;2020;1;1;7782;3894;494;1;10;3039602;0
69629;20;1;1;95;48419;7;8;2016;1;0;8397;9994;934;0;7;69723116;1
70494;69;1;1;98;30556;3;3;2005;0;0;5652;6478;160;0;9;70593765;0
2609;84;0;1;88;33910;4;10;2012;0;0;7248;6156;545;0;1;2701462;0
95610;12;1;0;28;16949;3;9;2003;1;0;3708;7069;659;1;4;95674843;0
26046;6;0;0;52;7677;1;6;2002;0;0;7397;7035;770;0;5;26090102;0
65309;69;0;0;27;20662;4;9;1991;0;1;1967;8462;143;1;1;65323091;0
17872;82;1;0;89;40057;10;2;1992;0;1;5328;9057;997;0;3;17917612;0
46735;54;1;1;28;74206;6;10;2014;1;1;930;2111;218;1;7;46823904;1
50560;23;0;0;49;39164;5;6;2002;1;0;6472;6235;800;0;5;50585122;0
19714;35;1;1;47;23007;7;7;2016;1;1;839;7972;931;1;9;19836486;1
41132;53;1;1;53;72566;5;8;2004;1;0;3108;107;133;1;1;41225354;1
47615;4;0;0;77;290;1;7;2006;0;0;4618;339;371;1;5;47683726;0
16187;31;1;1;22;16768;4;5;2014;1;1;8179;2845;587;1;1;16261424;1
31616;59;0;1;35;28454;4;7;2008;0;1;4466;5674;790;1;10;31667918;0
6551;52;1;1;3;82888;9;4;2018;1;0;5284;4222;267;0;10;6624148;1
34162;76;1;1;78;35560;6;9;2018;1;0;9530;5520;142;1;5;34261738;1
23123;64;1;1;24;78425;9;8;2004;1;1;2847;9028;497;0;8;23197724;1
65118;46;1;1;34;83042;4;1;2001;0;1;6403;7699;414;1;5;65219161;0
52287;45;1;1;33;84580;6;6;2003;0;1;4820;8100;422;1;8;52338723;0
86437;45;1;0;71;94679;8;9;2011;1;0;5509;2903;178;1;8;86516441;0
53662;94;1;1;61;21744;8;2;2013;1;1;1995;8809;766;1;5;53719473;1
27327;96;0;0;68;75406;10;9;1994;1;1;8888;9168;351;1;9;27394434;0
13160;55;1;0;76;67551;6;9;1996;0;1;9049;8653;567;1;0;13238406;0
99278;79;1;0;84;9586;3;8;2016;0;0;3816;8870;509;0;3;99371486;0
8493;12;0;1;71;6909;3;1;1990;0;0;2561;3618;758;1;3;856106;0
16101;66;1;1;36;5438;5;1;2013;1;0;1772;6971;115;0;10;16211853;1
1054;53;1;0;9;46200;2;7;2008;0;1;9222;8858;516;1;2;1080298;0
40511;89;1;1;18;14273;7;7;1996;1;0;8694;9598;691;1;8;40602786;1
62060;100;0;0;29;90952;3;9;2010;0;0;1718;1325;629;0;9;6207859;0
35968;13;0;1;72;26340;5;8;2010;1;1;4207;4629;143;1;8;3602388;0
89136;37;0;0;84;91205;8;8;2017;1;0;3786;6649;678;0;9;89201137;0
16416;75;0;0;98;57335;4;3;2012;0;1;9495;7347;554;0;4;16505312;0
92582;13;1;0;65;62542;8;8;2002;1;1;729;907;558;0;8;92685662;0
91239;99;1;1;28;87820;9;6;2000;1;1;2326;2730;113;0;10;9133551;1
94257;85;1;0;78;9021;3;1;2011;0;0;7725;8624;887;1;6;94358191;0
6048;100;1;0;43;61339;4;7;1991;1;0;6009;4414;244;0;4;6094261;0
66222;7;0;1;99;96233;8;2;2001;1;0;6361;9076;140;1;6;66271871;0
7917;39;0;1;51;877;1;8;2019;1;1;10000;3431;676;1;2;8004629;0
60498;78;0;1;79;48446;5;7;1991;0;0;7002;6802;652;1;5;60583051;0
17635;17;1;1;20;12706;1;5;2004;0;0;6956;963;451;0;7;17705514;0
56414;55;1;0;24;32319;5;1;2004;1;0;576;9972;770;0;7;56469444;0
55984;92;0;1;51;35375;6;3;1999;0;1;4997;5660;213;0;5;56049929;0
97184;95;0;1;60;41583;2;4;2012;0;1;5927;8522;256;0;8;97257322;0
17673;92;0;0;51;30693;8;10;2013;1;0;6748;2558;268;1;3;17686623;0
87561;32;0;0;34;16616;9;7;1997;0;1;1493;3897;184;1;3;87598737;0
69323;36;0;1;51;30468;4;4;2005;1;1;2795;9327;290;1;7;69370725;0
76373;33;0;1;32;69322;10;8;1995;0;1;4171;6097;182;1;6;76412335;0
7362;14;0;0;16;13055;4;1;2000;0;0;6445;440;631;1;7;738168;0
15822;15;0;1;16;90599;6;3;1995;1;0;1695;711;829;1;9;15849365;0
74688;85;0;0;73;82728;5;7;2019;0;1;2289;4926;325;0;3;74758759;0
15713;12;0;0;68;32542;3;10;2006;0;0;6405;8723;924;1;10;15766826;0
79092;12;1;1;78;42106;3;7;1999;1;0;4549;7974;902;0;3;79201319;1
51018;88;0;1;73;52753;5;3;1999;1;1;8565;3045;664;0;3;51086839;0
19039;60;0;1;63;76684;2;7;2012;1;1;215;1894;806;0;6;19104542;0
68660;9;1;1;50;62454;6;9;2018;1;0;8539;226;764;0;10;68757858;1
81404;69;1;0;8;39713;7;5;2003;0;0;3559;3535;170;0;3;81450053;0
84825;30;0;0;68;91913;5;8;2015;1;0;1942;3528;400;0;1;84841715;0
77086;55;0;1;92;27478;9;5;1996;1;1;1357;9576;908;0;7;77149586;0
18834;29;0;1;34;3629;10;4;2021;0;1;3958;1012;927;1;6;18879131;0
30018;49;1;1;29;14808;10;3;2003;1;1;6324;8145;753;1;7;30080923;1
11351;80;0;0;99;5847;7;3;1992;1;0;3688;9267;693;1;2;11395122;0
80309;44;0;1;50;40668;2;9;2011;0;0;6134;7254;847;1;8;80392841;0
12983;7;1;1;19;71169;9;2;2017;1;0;7650;956;114;0;9;13053397;1
31706;12;0;1;86;82841;7;7;2016;0;1;1064;7961;246;0;6;31780606;0
84568;45;1;1;86;35227;2;6;2021;1;0;6935;7273;236;1;3;84679531;1
77604;38;0;1;47;67056;1;3;2019;1;0;5010;5814;335;0;9;77676599;0
23118;75;1;1;81;81723;10;2;2012;1;0;8213;2582;479;0;0;23263782;1
52851;68;0;0;43;12881;4;6;2021;0;1;3583;6388;145;0;6;52877661;0
69364;24;1;1;2;44116;4;1;1992;0;1;9897;8681;154;0;9;69433932;0
53645;57;0;0;14;14088;7;2;2015;1;0;9030;2592;885;0;7;53661895;0
37819;91;0;0;93;88724;2;1;2020;0;0;1779;2138;822;0;4;3791037;0
61578;47;1;1;35;38455;3;7;1999;1;1;4185;3674;812;0;7;61705259;1
14443;11;1;1;13;95559;6;1;2000;0;1;5924;944;597;0;3;1452025;0
42469;26;0;1;77;74056;4;7;2016;0;0;6642;3604;992;0;9;42581916;0
12148;71;1;0;63;72752;7;7;1997;0;0;1751;3092;650;1;1;12184477;0
43552;51;0;0;70;14069;7;5;2021;0;0;8136;590;591;1;7;43579221;0
88589;2;0;0;81;59791;5;8;2001;0;1;3643;7048;201;0;9;88666781;0
35133;26;1;0;60;46784;5;6;2005;1;1;5587;8954;727;0;5;35219645;0
38502;77;1;1;11;33167;6;10;2010;1;1;8276;6588;407;0;9;3861362;1
77747;50;1;1;72;98938;8;10;2014;0;1;4829;4204;455;0;3;77861974;0
28459;52;0;0;4;50114;1;7;2012;1;1;3570;9363;318;0;6;28469232;0
34668;69;1;1;12;17366;8;7;2002;0;1;3476;7549;503;1;7;34752302;0
64335;4;0;0;83;65939;6;9;2020;1;0;7301;6989;802;0;1;6435779;0
22875;86;1;0;95;8661;5;7;1994;0;0;6394;2119;542;0;7;22955114;0
42242;62;1;1;64;24809;2;7;2019;0;1;8973;7060;683;1;1;42385049;0
99872;60;0;0;27;53068;7;6;1992;0;1;1440;2261;683;0;9;99893262;0
51963;42;1;0;7;33917;2;8;2020;0;0;7115;4146;312;1;9;5200015;0
49411;29;0;1;8;21931;10;3;2002;0;1;3249;3056;969;0;1;49444142;0
37852;1;0;1;77;92714;1;4;2009;0;0;846;3972;419;0;3;37905389;0
11694;95;1;1;64;80456;8;6;2021;1;0;2573;8253;294;1;8;11858821;1
71593;92;0;0;34;82914;5;1;2005;1;1;1418;4282;547;1;7;71606945;0
14639;94;1;0;99;45011;7;8;2021;0;0;4267;9266;423;1;2;14675221;0
17723;48;1;1;82;28332;2;2;2007;1;1;2154;471;631;0;5;17814097;1
88759;85;0;1;94;69450;2;8;2012;0;1;2261;3832;156;0;7;88820622;0
59260;39;1;1;35;94035;2;1;2018;1;1;1832;1087;452;0;10;59323718;1
25333;24;0;1;16;5799;5;2;2013;0;0;6852;5762;622;1;1;25382583;0
81572;26;0;0;86;18797;1;2;1995;1;0;7330;4461;643;0;6;81637555;0
89167;93;1;0;49;36323;3;6;2013;1;1;1458;6354;924;0;10;89236653;0
59108;38;0;0;84;54889;10;3;1992;0;0;3231;6000;651;1;3;59135992;0
76932;16;0;0;80;78108;7;9;2010;1;0;2074;6389;236;1;10;7698911;0
98250;45;1;0;13;51326;3;10;2002;1;0;6344;7783;869;1;6;98309562;0
55429;85;0;1;16;49044;2;4;2011;1;1;4549;1165;130;0;9;55476191;0
39750;46;0;1;41;43216;2;7;2012;0;1;7936;2091;888;0;10;39821032;0
92846;12;0;1;45;65980;2;2;2005;1;1;3227;8596;135;1;1;92896255;0
42623;92;1;0;18;18227;8;8;2019;1;0;2114;8455;218;1;1;42686159;0
26428;55;1;1;94;94645;5;4;2002;1;0;577;3742;698;1;2;26557612;1
98547;4;0;1;51;61684;5;2;2018;1;0;8356;9086;489;1;8;98605668;0
68391;99;0;0;10;46601;7;8;2009;1;0;2529;2572;253;1;9;68406409;0
49939;91;1;1;67;61773;9;10;2010;0;0;8910;7956;501;0;5;5006544;0
63822;79;0;1;30;97199;4;8;2011;0;0;1607;4082;679;1;10;63883291;0
1853;49;0;0;29;55608;1;4;2020;0;1;7001;5455;596;1;8;188275;0
87908;29;1;0;99;3091;8;2;2006;1;0;41;8008;464;0;6;87975176;0
50223;34;0;0;80;98357;8;9;2016;1;0;5747;5952;839;0;3;50303816;0
14598;12;0;1;2;63878;6;4;1990;1;1;6653;3037;150;0;3;1465055;0
27728;59;1;1;52;53450;1;9;2021;1;1;8468;9646;890;1;2;27840471;1
33947;56;1;1;83;123;4;9;2003;0;1;8462;1631;638;0;4;34036753;0
25802;89;0;0;63;1385;5;5;2013;1;0;4676;130;157;1;0;25819223;0
71623;11;1;0;30;98669;5;4;2018;0;0;9136;4041;531;0;6;71674638;0
53629;57;1;1;9;77081;3;8;1992;0;1;2160;4764;317;0;10;53666232;0
79555;80;0;0;6;50025;2;3;1990;1;0;8575;3632;413;0;0;7956251;0
35060;21;0;1;82;456;1;4;2013;0;1;5150;2188;323;0;8;35136063;0
19298;73;0;0;4;55728;1;4;2016;1;0;6432;5874;106;0;9;19305956;0
35788;33;1;1;37;93085;3;3;2018;0;0;6969;6603;600;1;6;35863138;0
742;92;0;1;62;78378;8;5;1992;0;0;2364;2212;964;1;9;792882;0
4306;82;0;1;65;99578;7;8;1999;1;1;8230;5070;840;1;8;4404249;0
85397;2;1;1;17;82306;9;2;1996;0;0;5573;7401;418;1;7;85448066;0
19598;44;1;1;2;4434;7;2;2015;1;0;4821;5889;772;0;9;19656605;1
79338;35;1;1;80;64607;7;3;2014;1;1;1908;1927;447;0;2;79438504;1
919;7;1;1;23;5253;3;6;1992;0;1;5465;3549;110;0;6;1001752;0
57764;85;1;1;91;92959;5;4;1995;1;1;4558;267;442;0;9;57853025;1
91266;17;0;0;21;39977;4;10;1992;1;1;7969;7278;880;1;5;91280502;0
7201;97;0;1;59;96126;8;4;2004;1;1;7783;2287;299;1;5;7284624;0
64297;88;0;0;96;95406;2;5;2004;0;0;8524;5460;663;0;8;64332644;0
21054;56;0;1;46;73635;9;5;2012;1;0;1348;5131;142;1;3;21110552;0
84213;27;1;0;59;9809;10;2;1997;1;0;7598;115;424;0;4;84294827;0
82928;1;1;0;70;53056;3;10;2007;1;1;489;4502;427;1;8;82976557;0
17847;85;1;1;15;49213;8;4;2010;1;0;5249;4186;782;1;1;1790044;1
85420;77;1;0;18;70149;2;1;2013;1;1;8078;8273;911;0;9;85471923;0
58571;24;1;1;96;96365;2;7;1996;1;1;2821;9200;845;0;4;58718116;1
39066;20;0;1;27;95736;5;5;2001;0;1;9286;2855;337;1;3;39143661;0
76971;9;0;1;82;44184;2;4;1992;1;1;9440;5664;477;1;2;77043232;0
72509;45;1;1;98;66762;10;9;2015;1;0;6997;164;819;1;10;72629155;1
78498;32;1;1;99;99615;8;7;1993;1;0;4422;338;624;0;0;78655843;1
67360;62;1;0;77;19166;4;9;1994;1;1;297;8071;413;0;4;67483444;0
85926;3;1;1;35;22374;4;4;2012;0;0;6592;8541;543;0;1;86012122;0
67302;75;1;0;37;27333;1;5;2013;0;0;6416;3587;349;1;2;67362753;0
2783;95;0;1;42;33962;9;5;2014;1;1;2993;7216;905;0;0;2852744;0
54096;76;1;1;81;82008;7;7;2009;1;0;3228;6857;753;1;3;54212159;1
98102;41;0;0;36;12459;10;8;1990;1;1;2931;4051;940;1;7;9812451;0
2065;43;1;0;81;51593;1;4;2002;0;1;7468;1741;851;1;7;2163332;0
2908;99;1;1;79;72906;4;1;2018;0;0;98;8871;690;1;2;3011478;0
89144;92;1;1;52;35623;2;6;2002;0;0;243;3430;119;1;1;89208582;0
94196;62;1;1;25;25206;4;2;1996;0;1;8589;5683;968;1;5;94272456;0
17818;61;0;1;32;86721;3;5;1998;0;1;2631;1246;329;0;2;17858188;0
26050;20;0;1;48;39634;7;2;1991;1;0;9143;4193;195;0;2;26127161;0
92688;17;0;0;41;73006;5;4;1994;1;0;8919;5404;814;1;0;92715404;0
63304;18;1;0;81;14366;9;4;1997;0;1;9788;6538;503;1;7;63422457;0
84827;9;0;1;62;52069;8;3;2018;1;0;9239;8787;911;0;2;84876738;0
75762;87;0;0;10;72679;4;4;2014;0;1;9116;8746;119;1;8;75770014;0
30513;57;0;1;86;63047;7;2;1996;0;0;1223;769;699;1;8;30621306;0
91604;28;1;1;57;52200;5;8;2018;0;1;7951;3901;489;1;5;91694718;0
68365;96;0;1;79;31033;5;7;1990;1;1;8246;4070;636;1;6;6846772;0
96037;58;1;0;4;16053;6;4;1993;0;0;2963;957;341;0;0;96065693;0
63137;34;0;1;46;59502;2;4;1994;0;0;1446;3208;617;1;2;63196164;0
98951;98;1;0;46;86148;10;1;2012;0;1;9413;7447;230;1;4;99051562;0
69623;69;0;0;54;12448;3;7;2007;0;0;2459;9314;471;1;2;69663227;0
75689;19;0;0;32;21846;1;2;2006;1;0;6914;228;581;0;0;75712706;0
16147;47;0;1;63;58471;10;1;1990;1;0;1730;7967;722;1;0;1620485;0
73739;27;1;1;10;57048;6;6;2009;1;0;1187;3188;595;1;2;73820919;1
93361;15;1;0;7;73932;1;4;1996;0;0;3520;9064;920;0;5;93403826;0
59300;61;0;1;81;92773;6;8;2016;0;0;5786;5305;298;1;8;59347826;0
5988;72;1;1;10;57227;10;5;2009;0;0;7391;1692;487;1;2;6064669;0
15009;100;1;0;9;9262;9;7;1999;1;0;2164;4632;950;1;5;15060189;0
1863;61;1;1;81;40624;3;10;2000;1;1;7113;8;298;0;1;197006;1
28700;7;1;0;18;90688;5;8;2005;0;1;5230;4116;843;1;1;28730585;0
1012;23;0;0;81;71883;3;8;1991;1;1;5343;7596;683;0;3;1068091;0
28238;51;0;1;51;64670;1;1;2010;1;0;2933;7706;392;0;0;2828215;0
10069;71;0;0;40;59041;5;8;1990;1;1;6982;4654;621;1;0;1010749;0
12279;2;1;0;75;98910;3;5;2010;1;0;672;8607;946;1;2;1237678;0
61924;89;0;1;21;57805;1;9;2003;0;1;4010;3798;525;1;4;61985323;0
54550;94;0;1;59;5827;9;8;1997;0;1;4482;2989;486;0;5;54608117;0
84491;83;1;1;16;27636;3;1;1996;0;1;6653;4391;323;0;6;84575236;0
4007;2;1;0;11;3545;2;4;2020;0;1;339;1049;245;0;1;404732;0
55238;86;0;1;63;39533;7;8;2018;1;1;5472;1020;947;1;7;55279408;0
47794;35;0;1;78;94512;4;2;2014;1;0;7795;3910;957;1;7;47846704;0
37944;37;0;1;54;30467;3;9;1995;1;0;7627;4770;153;1;8;37999165;0
14434;8;1;0;54;18973;9;7;1993;1;0;5877;5044;749;1;10;14534343;0
12193;32;0;0;6;53461;8;2;2006;0;1;1586;1438;781;0;8;12201666;0
41757;46;0;0;31;7214;1;2;2016;0;1;4331;1483;194;0;0;41775466;0
84609;59;1;1;29;57704;6;8;2006;1;0;1459;5381;205;0;10;84696016;1
7517;20;1;0;59;4423;2;7;2004;1;1;1063;1542;456;0;2;7567644;0
89974;11;1;1;43;77799;1;2;1990;1;0;8372;2680;431;0;8;9008989;1
56191;6;1;1;51;84313;5;8;2005;1;1;5181;8338;358;0;4;56252885;1
36799;77;0;1;56;17623;10;9;1992;0;1;9053;9408;623;0;7;36856282;0
60555;100;1;1;17;87291;10;5;2016;1;0;2639;139;506;0;10;60652176;1
80582;24;1;0;74;65750;1;3;2011;1;0;2241;2390;146;1;8;80673421;0
28964;75;0;1;54;64637;1;6;2004;0;1;9920;5718;560;1;3;29053364;0
45467;82;0;1;29;75809;10;9;2006;0;0;368;757;182;1;10;45510386;0
80039;86;1;1;45;14020;4;6;1996;1;0;6447;4215;581;1;7;80092196;1
94744;36;0;1;12;32003;5;6;2010;1;1;252;2959;212;1;10;9477533;0
23494;3;1;1;61;5253;7;1;2014;1;1;509;8537;542;1;6;23617374;1
8908;7;1;0;58;35469;3;9;1997;0;0;5619;9872;999;0;1;8968347;0
8416;63;1;1;99;87396;1;1;2013;1;0;7932;8752;124;0;10;8508143;1
50070;66;0;1;47;51088;4;4;1995;0;1;2411;2709;766;1;6;50109985;0
18286;89;0;0;78;76283;1;9;2016;0;1;7738;405;738;1;6;18331856;0
67798;54;0;0;87;46628;1;4;2013;1;0;5019;8004;839;1;2;67834703;0
71025;99;0;0;23;4861;4;4;2010;1;1;5948;9820;464;0;7;7104405;0
23088;29;0;0;55;88095;1;5;2000;0;1;778;5598;774;0;2;2313705;0
96923;94;1;0;2;90110;4;3;2008;1;1;9683;7278;392;0;4;96944228;0
22587;48;1;1;29;2661;9;3;1998;0;0;5533;6315;652;0;3;22666268;0
81793;10;0;0;73;95922;2;10;2018;0;0;7377;6263;472;1;4;81847848;0
92698;19;1;0;28;75398;6;9;2006;0;0;6673;8726;275;1;3;92745366;0
61241;19;0;0;45;80077;9;3;2019;0;1;6684;5966;766;0;2;61259869;0
21068;18;1;1;85;23455;4;5;1990;1;1;9868;6168;935;0;1;2118534;1
84154;70;0;0;83;24336;4;3;2008;0;1;7318;6920;890;0;6;84195698;0
63437;51;1;1;78;84675;7;10;2000;0;0;4062;4048;156;1;10;6351922;0
34441;35;0;1;1;35192;10;6;2002;0;0;1045;6010;836;0;1;34476902;0
70634;46;0;0;7;74343;8;5;2002;0;1;6044;4777;370;1;9;70646762;0
16174;26;1;0;100;2858;9;4;2010;1;1;6699;199;550;1;1;1632405;0
53330;81;0;0;8;5775;8;6;2002;1;1;4562;4805;820;0;9;53344402;0
49092;10;1;1;81;82817;8;5;2002;0;0;4429;8857;198;0;4;49231302;0
39899;65;0;0;41;19460;5;3;2006;0;0;1746;2846;418;1;1;39934666;0
44994;4;0;1;71;446;9;1;1997;0;1;970;3998;701;0;9;45077557;0
31088;59;0;1;40;31169;2;9;2003;0;0;2370;2765;943;1;7;31160143;0
9447;28;0;1;9;4557;6;8;1995;0;0;6319;5112;854;1;6;9493325;0
83936;20;0;1;25;57795;4;8;1995;0;1;1460;1839;601;0;8;83990145;0
82910;41;0;0;73;6852;10;7;1995;0;1;9869;826;273;1;8;82953305;0
43215;68;1;0;4;58470;4;9;1998;1;1;1384;9464;535;0;6;43237268;0
21597;45;0;0;74;83103;3;6;2015;1;0;5714;2057;649;0;6;21610655;0
958;48;1;0;15;41937;7;4;2016;1;1;575;6655;740;1;1;994456;0
11904;59;0;1;55;79610;4;2;1993;1;0;9794;4214;813;1;3;11988513;0
63693;10;1;0;94;15304;10;8;2005;0;1;4171;4794;574;1;10;63796935;0
15555;13;0;0;66;50637;4;2;2014;0;0;4754;4923;398;0;3;15588054;0
88308;31;1;0;35;43367;4;7;2014;1;1;524;4078;637;1;6;88381214;0
72161;65;0;0;94;33126;5;7;1998;0;0;9148;7106;765;0;3;72257618;0
48684;47;0;0;87;13007;4;10;1995;1;1;3821;7119;127;0;1;48702435;0
37494;32;0;0;66;46266;9;3;2006;0;0;507;4209;447;0;10;37528886;0
87587;80;0;0;59;88746;5;7;2011;0;0;4857;2220;713;1;7;87615701;0
19507;46;1;0;55;76887;3;6;2010;1;1;690;5649;760;0;9;1955298;0
63600;7;1;1;20;84792;6;6;2018;0;1;305;7532;101;0;8;63694188;0
73482;65;0;0;33;16095;8;5;2013;0;0;6813;1059;900;1;6;73513753;0
43020;3;0;1;75;35526;2;9;2012;0;1;2367;322;946;1;2;43069042;0
58949;9;0;0;36;30936;7;9;1996;1;0;9186;1337;380;0;1;58971976;0
84431;72;0;0;35;91450;4;6;1996;1;0;3882;2460;727;0;5;84456246;0
26299;53;0;0;82;81489;10;10;2020;1;1;1857;1377;224;0;4;2638300;0
73073;66;0;1;54;67669;10;8;2003;0;0;5066;8623;305;0;0;73177583;0
73031;1;0;1;59;81815;4;10;1993;0;1;8249;460;966;1;6;73092353;0
13283;67;1;0;95;2766;9;9;1998;0;0;749;2008;411;0;4;13340618;0
